"latitude","longitude","geometry","UK","TIT","LIE","AUT","ATT","SIE","LKP"
"44.933393","4.89236","Point",24896,"La Vierge et l'Enfant avec saint Jérôme, le petit saint Jean-Baptiste et anges","Cathédrale Saint-Apollinaire (Valence)","Albertinelli Mariotto","copié d'après","16e","folder_0003/folder_0199/elem_0147/FR75_0001_MED_24896_235_low.jpg"
"48.859621","2.305186","Point",25594,"La Visitation","Eglise Saint-Pierre-du-Gros-Caillou (Paris)","Albertinelli Mariotto","copié d'après","19e","folder_0003/folder_0240/elem_0232/FR75_0001_MED_25594_0313_low.jpg"
"43.232951","0.078082","Point",137304,"La Sainte Famille","Musée Massey (Tarbes)","Albertinelli Mariotto","attribué à","15e","folder_0003/folder_0166/elem_0119/FR65_0001_137304_0001_low.jpg"
"48.4488","1.488083","Point",12043,"Triptyque (ouvert) : Dieu le Père ; La Vierge à l'Enfant en trône et deux anges avec sainte Lucie et sainte Apollonie (panneau central), L'ange de l'Annonciation, saint Michel archange, Crucifixion (volet gauche), La Vierge de l'Annonciation avec sain","Musée des Beaux-Arts (Chartres)","Albertinelli Mariotto","de","15e","folder_0004/folder_0098/elem_0229/FR28_0001_MUS_12043_0005_low.jpg"
"49.182863","-0.370679","Point",15292,"Têtes de la Vierge et de sainte Elisabeth","Musée des Beaux-Arts (Caen)","Albertinelli Mariotto","copié d'après","19e",
"48.860591","2.337582","Point",11774,"Saint Jérôme et saint Zénobe adorant l'Enfant Jésus dans les bras de la Vierge","Musée du Louvre (Paris)","Albertinelli Mariotto","de","16e","folder_0003/folder_0116/elem_0186/FR75_0002_MUS_11774_0006_low.jpg"
"48.857313","2.362545","Point",11431,"L'Exposition des oeuvres de Delacroix à la galerie Martinet, boulevard des Italiens, en 1864","Musée Carnavalet (Paris)","Albertini Ed.","de","19e","folder_0003/folder_0166/elem_0141/FR75_0017_11431_0002_low.jpg"
"49.661873","3.367794","Point",93005,"Caprice avec ruines et statue équestre","Musée Jeanne d'Aboville (La Fère)","Albotto Francesco","attribué à","non précisé","folder_0004/folder_0142/elem_0009/FR02_0004_MUS_93005_0071_low.jpg"
"43.296799","5.361094","Point",94034,"Vue de la place Saint-Marc à Venise","Musée des civilisations de l'Europe et de la Méditerranée (Marseille)","Albotto Francesco","attribué à","18e","folder_0002/folder_0016/elem_0200/FR60_0003_MUS_UK_94034_0035_low.jpg"
"49.419141","2.831128","Point",94035,"Vue de la place Saint-Marc à Venise","Musée national du Château de Compiègne (Compiègne)","Albotto Francesco","atelier de","18e","folder_0004/folder_0142/elem_0023/FR60_0003_MUS_94035_0062_low.jpg"
"49.661873","3.367794","Point",93012,"Caprice architectural","Musée Jeanne d'Aboville (La Fère)","Albotto Francesco","attribué à","non précisé","folder_0004/folder_0142/elem_0010/FR02_0004_MUS_93012_0072_low.jpg"
"48.860591","2.337582","Point",94027,"Vue du Palazzo Cornaro à Venise","Musée du Louvre (Paris)","Albotto Francesco","attribué à","18e","folder_0002/folder_0016/elem_0198/FR60_0003_MUS_UK_94027_0033_low.jpg"
"49.419141","2.831128","Point",94028,"Vue de Venise","Musée national du Château de Compiègne (Compiègne)","Albotto Francesco","attribué à","18e","folder_0004/folder_0142/elem_0022/FR60_0003_MUS_94028_0061_low.jpg"
"47.218371","-1.553621","Point",26481,"Vue du Môle devant la Zecca à Venise","Musée d'arts de Nantes","Albotto Francesco","attribué à","18e","folder_0002/folder_0015/elem_0138/FR44_0001_MUS_UK_26481_Inv26_0180_low.jpg"
"43.949317","4.805528","Point",11778,"Saint Nicolas","Musée du Petit Palais (Avignon)","Aleotti Antonio","de","15e","folder_0003/folder_0249/elem_0124/FR84_0001_MUS_11778_0019_low.jpg"
"43.949317","4.805528","Point",11777,"Saint Jean l'Évangéliste","Musée du Petit Palais (Avignon)","Aleotti Antonio","de","15e","folder_0003/folder_0249/elem_0123/FR84_0001_MUS_11777_0018_low.jpg"
"43.949317","4.805528","Point",11776,"Saint Laurent","Musée du Petit Palais (Avignon)","Aleotti Antonio","de","15e","folder_0003/folder_0249/elem_0122/FR84_0001_MUS_11776_0017_low.jpg"
"43.949317","4.805528","Point",11775,"Saint Barthélemy","Musée du Petit Palais (Avignon)","Aleotti Antonio","de","15e","folder_0003/folder_0249/elem_0121/FR84_0001_MUS_11775_0016_low.jpg"
"41.919229","8.738635","Point",13127,"Langouste, poissons et gibier à plumes","Palais Fesch-musée des beaux-arts (Ajaccio)","Alessandro de' Pesci","attribué à","18e","folder_0004/folder_0078/elem_0086/FR2A_0003_MUS_13127_0071_low.jpg"
"41.919229","8.738635","Point",10978,"Tortue et poissons","Palais Fesch-musée des beaux-arts (Ajaccio)","Alessandro de' Pesci","attribué à","17e","folder_0004/folder_0078/elem_0061/FR2A_0003_MUS_10978_0046_low.jpg"
"49.443232","1.099971","Point",15130,"La Nativité","Musée des Beaux-Arts (Rouen)","Alesso di Benozzo Gozzoli","de","16e",
"43.836699","4.360054","Point",14309,"La Vierge et l'Enfant avec deux anges portant des lys","Musée des Beaux-Arts (Nîmes)","Alesso di Benozzo Gozzoli","de","15e","folder_0004/folder_0083/elem_0235/FR30_0013_MUS_14309_0028_low.jpg"
"43.949317","4.805528","Point",24349,"Saint Michel entre saint François d'Assise, saint Jérôme, sainte Catherine d'Alexandrie et sainte Brigitte de Suède","Musée du Petit Palais (Avignon)","Alesso di Benozzo Gozzoli","attribué à","15e","folder_0003/folder_0250/elem_0191/FR84_0001_MUS_24349_0336_low.jpg"
"48.860591","2.337582","Point",12184,"La Visitation","Musée du Louvre (Paris)","Alfani Domenico","de","16e","folder_0003/folder_0116/elem_0195/FR75_0002_MUS_12184_0015_low.jpg"
"48.860591","2.337582","Point",12183,"Le Mariage mystique de sainte Catherine, avec saint Antoine de Padoue et saint François d'Assise","Musée du Louvre (Paris)","Alfani Orazio di Domenico","de","16e","folder_0003/folder_0116/elem_0194/FR75_0002_MUS_12183_0014_low.jpg"
"43.694535","7.248961","Point",15175,"Au travers des écueils / Le dernier mot du naufrage","Musée des beaux-arts Jules Chéret (Nice)","Allason Silvio","de","19e","folder_0003/folder_0246/elem_0005/FR06_0005_MUS_15175_0024_low.jpg"
"48.5734053","7.7521113","Point",14195,"Cinq Apôtres","Musée des Beaux-Arts (Strasbourg)","Allegretto di Nuzio","de","14e","folder_0003/folder_0245/elem_0068/FR67_0004_MUS_14195_0085_low.jpg"
"49.19385","2.48519","Point",11523,"Un Ange montre à saint François d'Assise le Christ détaché de la Croix","Musée Condé (Chantilly)","Allori Alessandro","de","16e","folder_0004/folder_0141/elem_0223/FR60_0002_MUS_11523_0113_low.jpg"
"43.610769","3.876716","Point",15110,"Vénus et l'Amour","Musée Fabre (Montpellier)","Allori Alessandro","de","16e","folder_0003/folder_0248/elem_0056/FR34_0001_MUS_15110_0120_low.jpg"
"43.610769","3.876716","Point",92965,"Saint Jean-Baptiste dans le désert","Musée Fabre (Montpellier)","Allori Alessandro","de","16e","folder_0003/folder_0248/elem_0113/FR34_0001_MUS_92965_0177_low.jpg"
"47.322047","5.04148","Point",11947,"Suzanne et les vieillards","Musée Magnin (Dijon)","Allori Alessandro","de","16e","folder_0003/folder_0008/elem_0048/FR21_0001_MUS_UK_011947_0036_low.jpg"
"49.148181","2.68584","Point",25462,"Buste de jeune italienne","Abbaye royale de Chaalis (Fontaine-Chaalis)","Allori Alessandro","genre de","16e","folder_0004/folder_0168/elem_0220/UK_25462_low.jpg"
"47.218371","-1.553621","Point",13167,"La Vierge et l'Ange de l'Annonciation","Musée d'arts de Nantes","Allori Alessandro","copié d'après","16e","folder_0002/folder_0015/elem_0080/FR44_0001_MUS_UK_13167_Inv345_0125_low.jpg"
"50.374659","3.075545","Point",22002,"Portrait d'Eléonore de Tolède","Musée de la Chartreuse (Douai)","Allori Alessandro","copié d'après","17e","folder_0001/folder_0123/elem_0176/FR59_0001_MUS_1077_0059_low.jpg"
"43.529742","5.447427","Point",26896,"La Vierge de l'Annonciation","Musée Granet (Aix-en-Provence)","Allori Alessandro","copié d'après","17e","folder_0003/folder_0011/elem_0149/FR13_0001_MUS_026896_0262_low.jpg"
"46.580224","0.340375","Point",26078,"La Vierge de l'Annonciation","Musée Sainte-Croix (Poitiers)","Allori Alessandro","copié d'après","16e","folder_0001/folder_0124/elem_0109/FR86_0010_MUS_8821411_0008_low.jpg"
"48.860591","2.337582","Point",12185,"L'Adoration des Bergers","Musée du Louvre (Paris)","Allori Alessandro","de","16e","folder_0003/folder_0116/elem_0196/FR75_0002_MUS_12185_0016_low.jpg"
"49.19385","2.48519","Point",11524,"La Vierge et l'Enfant avec sainte Elisabeth","Musée Condé (Chantilly)","Allori Alessandro","de","17e","folder_0004/folder_0142/elem_0078/FR60_0002_MUS_11524_0138_low.jpg"
"48.851277","2.357593","Point",133899,"Vierge de l'Annonciation","Eglise Saint-Louis-en-l'Île (Paris)","Allori Alessandro","copié d'après","non précisé",
"41.919229","8.738635","Point",140443,"Annonciation","Palais Fesch-musée des beaux-arts (Ajaccio)","Allori Alessandro","d'après","non précisé","folder_0004/folder_0082/elem_0039/FR2A_0003_MUS_140443_378_low.jpg"
"49.562967","3.626681","Point",29861,"Tête d'homme","Musée d'Art et d'Archéologie (Laon)","Allori Alessandro","attribué à","16e","folder_0004/folder_0141/elem_0227/FR02_0002_MUS_29861_0027_low.jpg"
"48.851277","2.357593","Point",133898,"Ange de l'Annonciation","Eglise Saint-Louis-en-l'Île (Paris)","Allori Alessandro","copié d'après","non précisé",
"43.610769","3.876716","Point",137647,"Portrait d'un jeune homme","Musée Fabre (Montpellier)","Allori Alessandro","attribué à","16e","folder_0003/folder_0247/elem_0250/FR34_0001_MUS_137647_0064_low.jpg"
"47.237829","6.0240539","Point",30520,"Portrait de femme","Musée des Beaux-Arts et d'Archéologie (Besançon)","Allori Alessandro","attribué à","16e",
"47.218371","-1.553621","Point",13164,"L'Annonciation","Musée d'arts de Nantes","Allori Alessandro","copié d'après","16e","folder_0002/folder_0015/elem_0077/FR44_0001_MUS_UK_13164_Inv344_0122_low.jpg"
"47.218371","-1.553621","Point",13165,"La Vierge de l'Annonciation","Musée d'arts de Nantes","Allori Alessandro","copié d'après","16e","folder_0002/folder_0015/elem_0078/FR44_0001_MUS_UK_13165_Inv346_0123_low.jpg"
"47.218371","-1.553621","Point",13166,"L'Ange de l'Annonciation","Musée d'arts de Nantes","Allori Alessandro","copié d'après","16e","folder_0002/folder_0015/elem_0079/FR44_0001_MUS_UK_13166_Inv347_0124_low.jpg"
"47.446298","5.59186","Point",146199,"L'Annonciation","Eglise Notre-Dame-de-l'Assomption (Gray)","Allori Alessandro","copié d'après","16e","folder_0004/folder_0075/elem_0009/FR70_0001_REL_146199_0002_low.jpg"
"47.322047","5.04148","Point",11634,"Portrait de femme / Portrait de Bianca Cappello","Musée des Beaux-Arts (Dijon)","Allori Alessandro","atelier de","16e",
"47.80048","3.572609","Point",15111,"Vénus et l'Amour","Musée-abbaye Saint-Germain (Auxerre)","Allori Alessandro","atelier de","16e",
"47.237829","6.0240539","Point",30519,"Le Christ au tombeau entouré de la Vierge et de deux anges","Musée des Beaux-Arts et d'Archéologie (Besançon)","Allori Alessandro","atelier de","16e","folder_0004/folder_0050/elem_0143/FR25_0001_MUS_30519_0106_low.jpg"
"48.5734053","7.7521113","Point",11373,"Portrait de deux époux","Musée des Beaux-Arts (Strasbourg)","Allori Alessandro","atelier de","16e","folder_0003/folder_0245/elem_0007/FR67_0004_MUS_11373_0025_low.jpg"
"49.220051","2.613115","Point",228234,"Judith tenant la tête d'Holopherne","Eglise Notre-Dame (Chamant)","Allori Cristofano","copié d'après","18e","folder_0004/folder_0107/elem_0217/FR60_0010_REL_228234_0025_low.jpg"
"41.919229","8.738635","Point",15389,"Judith tenant la tête d'Holopherne","Evêché (Ajaccio)","Allori Cristofano","copié d'après","17e","folder_0004/folder_0137/elem_0079/FR2A_0002_REL_15389_0115_low.jpg"
"43.610769","3.876716","Point",10051,"Étude pour un David / Tête d'un page","Musée Fabre (Montpellier)","Allori Cristofano","attribué à","16e","folder_0003/folder_0247/elem_0192/FR34_0001_MUS_10051_0006_low.jpg"
"46.671361","5.550796","Point",142333,"Tête de femme ou Judith","Musée des Beaux-Arts (Lons-le-Saunier)","Allori Cristofano","copié d'après","19e","folder_0004/folder_0019/elem_0130/FR39_0002_MUS_142333_0001_low.jpg"
"47.322047","5.04148","Point",21795,"Tête de la servante de Judith","Musée Magnin (Dijon)","Allori Cristofano","copié d'après","17e","folder_0003/folder_0008/elem_0072/FR21_0001_MUS_UK_021795_0060_low.jpg"
"49.416887","2.827708","Point",228235,"Sainte Catherine de Sienne en prière","Eglise Saint-Jacques (Compiègne)","Allori Cristofano","copié d'après","17e","folder_0004/folder_0107/elem_0218/FR60_0010_REL_228235_0026_low.jpg"
"47.997542","-4.097899","Point",26209,"Sainte Catherine de Sienne en prière","Musée des Beaux-Arts (Quimper)","Allori Cristofano","copié d'après","17e","folder_0001/folder_0120/elem_0225/FR29_0025_MUS_8731115_0134_low.jpg"
"45.777222","3.087025","Point",27712,"Portrait de jeune homme","Musée d'art Roger-Quilliot (Clermont-Ferrand)","Allori Cristofano","entourage de","17e","folder_0001/folder_0249/elem_0207/FR63_0001_MUS_2587_0001_low.jpg"
"42.310457","9.246354","Point",145267,"Judith tenant la tête de Holopherne","Eglise paroissiale Saint-Pierre (Castellare-di-Mercurio)","Allori Cristofano","d'après","17e","folder_0004/folder_0087/elem_0123/FR2B_0001_REL_145267_0036_low.jpg"
"49.890531","2.295477","Point",11544,"Sainte Catherine de Sienne en prière","Musée de Picardie (Amiens)","Allori Cristofano","de","16e","folder_0004/folder_0141/elem_0153/FR80_0001_MUS_11544_0114_low.jpg"
"48.693444","6.182247","Point",27899,"Judith tenant la tête d'Holopherne","Musée des Beaux-Arts (Nancy)","Allori Cristofano","copié d'après","16e","folder_0004/folder_0005/elem_0213/FR54_0001_MUS_27899_0055_low.jpg"
"48.85203","2.34716","Point",25618,"L'Hospitalité de saint Julien","Eglise Saint-Julien-le-Pauvre (Paris)","Allori Cristofano","copié d'après","19e","folder_0004/folder_0108/elem_0058/FR75_0001_MED_25618_330_low.jpg"
"46.169599","1.871452","Point",147352,"Judith tenant la tête d'Holopherne","Musée de la Sénatorerie (Guéret)","Allori Cristofano","copié d'après","19e","folder_0004/folder_0082/elem_0243/FR23_0001_MUS_147352_0006_low.jpg"
"43.296482","5.36978","Point",24145,"Judith tenant la tête d'Holopherne","Musée des Beaux-Arts (Marseille)","Allori Cristofano","copié d'après","17e","folder_0004/folder_0092/elem_0191/FR13_0009_MUS_24145_0109_low.jpg"
"48.846536","2.348078","Point",25619,"Sainte Catherine de Sienne","Eglise Saint-Étienne-du-Mont (Paris)","Allori Cristofano","copié d'après","non précisé",
"41.387174","9.159269","Point",223358,"Sainte Catherine de Sienne en prière","Eglise Saint-Dominique (Bonifacio)","Allori Cristofano","copié d'après","17e","folder_0004/folder_0090/elem_0117/FR2A_0002_REL_223358_0101_low.jpg"
"44.933393","4.89236","Point",24891,"Saint François en méditation","Cathédrale Saint-Apollinaire (Valence)","Allori Cristofano","copié d'après","17e",
"45.194985","5.732257","Point",12957,"Saint Jean-Baptiste dans le désert","Musée de Grenoble","Allori Cristofano","copié d'après","17e","folder_0003/folder_0013/elem_0215/FR38_0001_MUS_012957_0076_low.jpg"
"45.293672","3.38447","Point",24944,"La Sainte Famille","Basilique Saint-Julien (Brioude)","Almedina Fernando Yañez de la","entourage de","16e","folder_0002/folder_0017/elem_0211/FR43_0002_REL_UK_24944_0003_low.jpg"
"41.919229","8.738635","Point",140495,"Portrait d'homme","Palais Fesch-musée des beaux-arts (Ajaccio)","Aloisi Galanino Baldassari","attribué à","17e","folder_0004/folder_0078/elem_0143/FR2A_0003_MUS_140495_0126_low.jpg"
"48.851007","2.335009","Point",25563,"La Vierge aidant le Christ à porter sa croix","Eglise Saint-Sulpice (Paris)","Aloisi Galanino Baldassari","de","17e","folder_0003/folder_0240/elem_0197/FR75_0001_MED_25563_0289_low.jpg"
"45.564601","5.917781","Point",20781,"Portrait de Neri Capponi (1388-1457)","Musée des Beaux-Arts (Chambéry)","Altissimo Cristofano dell'","copié d'après","16e","folder_0003/folder_0020/elem_0037/FR73_0001_MUS_020781_0081_low.jpg"
"43.836699","4.360054","Point",97245,"Portrait de Tiziano","Musée des Beaux-Arts (Nîmes)","Altissimo Cristofano dell'","copié d'après","non précisé",
"49.01728","2.378643","Point",147250,"Ajax, Achille et Briséis","Musée national de la Renaissance (Ecouen)","Alunno Niccolo","attribué à","15e",
"49.01728","2.378643","Point",147251,"Le Combat d'Achille et d'Hector","Musée national de la Renaissance (Ecouen)","Alunno Niccolo","attribué à","15e",
"48.863156","2.333511","Point",131087,"Huit épisodes de la vie du Christ","Musée des Arts décoratifs (Paris)","Amadei Giuliano","attribué à","15e","folder_0003/folder_0182/elem_0001/FR75_0019_131087_0001_low.jpg"
"41.8855016","8.9079782","Point",223361,"Flagellation du Christ","Eglise paroissiale Saint-Césaire (Grosseto-Prugna)","Amalfi Carlo","attribué à","17e","folder_0004/folder_0090/elem_0048/FR2A_0002_REL_223361_0044_low.jpg"
"48.5687491","2.5952828","Point",25678,"La Vierge et l'Enfant, saint Jean-Baptiste, sainte Catherine, saint Pierre et saint Paul","Eglise (Boissise-la-Bertrand)","Ambrogio da Pavia","attribué à","15e","folder_0002/folder_0148/elem_0220/FR77_0001_REL_UK_25678_0041_low.jpg"
"43.529742","5.447427","Point",26443,"Saint Jean-Baptiste recevant l'agneau dans ses bras","Musée Granet (Aix-en-Provence)","Amidano Giulio Cesare","attribué à","17e","folder_0003/folder_0010/elem_0224/FR13_0001_MUS_026443_0087_low.jpg"
"48.860591","2.337582","Point",23525,"Le Christ porté au tombeau / La Mise au tombeau","Musée du Louvre (Paris)","Amidano Giulio Cesare","de","16e","folder_0003/folder_0118/elem_0127/FR75_0002_MUS_23525_0447_low.jpg"
"43.529742","5.447427","Point",11148,"La Sainte Famille avec le petit saint Jean-Baptiste","Musée Granet (Aix-en-Provence)","Amidano Giulio Cesare","attribué à","17e","folder_0003/folder_0010/elem_0198/FR13_0001_MUS_011148_0061_low.jpg"
"48.4488","1.488083","Point",29923,"Sainte Catherine d'Alexandrie et saint André, en gloire","Musée des Beaux-Arts (Chartres)","Amigoni Jacopo","attribué à","18e","folder_0004/folder_0099/elem_0003/FR28_0001_MUS_29923_0029_low.jpg"
"49.023858","1.150953","Point",31648,"Vierge en buste","Musée d'Art, Histoire et Archéologie (Evreux)","Amigoni Jacopo","attribué à","17e","folder_0002/folder_0004/elem_0095/FR27_0001_MUS_314648_low.jpg"
"46.945027","1.994251","Point",30164,"L'Empereur Alexandre rend hommage au grand prêtre Jaddus","Musée de l'Hospice Saint-Roch (Issoudun)","Amigoni Jacopo","attribué à","18e","folder_0001/folder_0122/elem_0084/FR36_0003_MUS_11261_0002_low.jpg"
"44.930953","2.444997","Point",30914,"Le Chat emmailloté","Musée d'Art et d'Archéologie (Aurillac)","Amigoni Jacopo","attribué à","18e","folder_0002/folder_0001/elem_0073/FR15_0001_MUS_96011_0004_bis_low.jpg"
"48.390394","-4.486076","Point",15112,"Le Sacrifice d'Iphigénie","Musée des Beaux-Arts (Brest)","Amigoni Jacopo","de","18e","folder_0001/folder_0120/elem_0151/FR29_0004_MUS_6961_0022_low.jpg"
"48.5734053","7.7521113","Point",16546,"Moïse et le serpent d'airain","Musée des Beaux-Arts (Strasbourg)","Amigoni Jacopo","de","18e","folder_0003/folder_0245/elem_0103/FR67_0004_MUS_16546_0120_low.jpg"
"48.857313","2.362545","Point",118955,"Farinelli (Carlo Broschi, 1705-1782, dit), sopraniste","Musée Carnavalet (Paris)","Amigoni Jacopo","de","18e","folder_0003/folder_0166/elem_0173/FR75_0017_118955_0034_low.jpg"
"47.322047","5.04148","Point",30371,"Le Message de David à Bethsabée","Musée des Beaux-Arts (Dijon)","Amigoni Jacopo","de","18e","folder_0003/folder_0007/elem_0073/FR21_0003_MUS_030371_0213_low.jpg"
