"latitude";"longitude";"UK";"TIT";"LIE";"AUT";"ATT";"SIE";"LKP"
"47.089535";"5.489201";20685;"La leçon de géométrie";"Musée des Beaux-Arts (Dole)";"Pietro della Vecchia";"entourage de";"17e";"folder_0004/folder_0016/elem_0108/FR39_0001_MUS_20685_0059_low.jpg"
"46.994282";"3.167539";146804;"Portrait";"Médiathèque Jean Jaurès (Nevers)";"Pietro della Vecchia";"attribué à";"17e";"folder_0004/folder_0075/elem_0197/UK_146804_low.jpg"
"48.00611";"0.199556";15018;"La Vierge à l'Enfant entre un saint évêque et saint Sébastien";"Musée de Tessé (Le Mans)";"Pietro di Domenico";"attribué à";"15e";"folder_0001/folder_0119/elem_0191/FR_72_0002_MUS_1019_0021_low.jpg"
"43.949317";"4.805528";14702;"La Vierge de Miséricorde";"Musée du Petit Palais (Avignon)";"Pietro di Domenico da Montepulciano";"de";"15e";"folder_0003/folder_0250/elem_0059/FR84_0001_MUS_14702_0204_low.jpg"
"48.875438";"2.31052";14478;"Sainte Catherine d'Alexandrie en gloire entourée des allégories de ses vertus";"Musée Jacquemart-André (Paris)";"Pietro di Giovanni d'Ambrogio";"de";"15e";"folder_0003/folder_0126/elem_0176/FR75_0006_MUS_14478_0053_low.jpg"
"48.860591";"2.337582";21357;"La prédication de Saint Barthélemy";"Musée du Louvre (Paris)";"Pietro di Giovanni d'Ambrogio";"de";"15e";"folder_0003/folder_0117/elem_0047/FR75_0002_MUS_21357_0117_low.jpg"
"48.860591";"2.337582";21320;"La Vierge et l'Enfant entourés d'anges et de saintes et surmontés par Dieu le Père bénissant";"Musée du Louvre (Paris)";"Pietro di Giovanni d'Ambrogio";"de";"15e";"folder_0003/folder_0120/elem_0109/FR75_0002_MUS_21320_0929_low.jpg"
"48.875438";"2.31052";134459;"La Crucifixion";"Musée Jacquemart-André (Paris)";"Pietro di Giovanni d'Ambrogio";"de";"15e";"folder_0003/folder_0126/elem_0147/FR75_0006_MUS_134459_0025_low.jpg"
"48.860591";"2.337582";21356;"La Décapitation de saint Barthélemy";"Musée du Louvre (Paris)";"Pietro di Giovanni d'Ambrogio";"de";"15e";"folder_0003/folder_0117/elem_0046/FR75_0002_MUS_21356_0116_low.jpg"
"43.949317";"4.805528";24168;"La Vierge et l'Enfant couronnée par deux anges";"Musée du Petit Palais (Avignon)";"Pietro di Ruffolo";"de";"15e";"folder_0003/folder_0250/elem_0128/FR84_0001_MUS_24168_0273_low.jpg"
"47.997542";"-4.097899";25087;"Thétis recevant de Vulcain le casque d'Achille ?";"Musée des Beaux-Arts (Quimper)";"Pignoni Simone";"genre de";"17e";"folder_0001/folder_0121/elem_0125/FR29_0025_MUS_8731756_0030_low.jpg"
"49.2922476";"1.4747595";25967;"Sainte Marguerite";"Archevêché (Rouen)";"Pignoni Simone";"de";"17e";
"42.6973262";"2.8982494";25382;"Saint Sébastien soigné par Irène";"Eglise Notre-Dame-de-la-Réal (Perpignan)";"Pignoni Simone";"genre de";"17e";
"43.296482";"5.36978";10922;"Sainte Véronique";"Musée des Beaux-Arts (Marseille)";"Pignoni Simone";"attribué à";"17e";"folder_0004/folder_0092/elem_0106/FR13_0009_MUS_10922_0024_low.jpg"
"45.564601";"5.917781";96955;"Sainte Praxède";"Musée des Beaux-Arts (Chambéry)";"Pignoni Simone";"copié d'après";"17e";"folder_0003/folder_0010/elem_0103/FR73_0001_MUS_096955_0419_low.jpg"
"45.764043";"4.835659";11312;"Le Mariage mystique de sainte Catherine";"Musée des Beaux-Arts (Lyon)";"Pignoni Simone";"attribué à";"17e";"folder_0004/folder_0074/elem_0217/FR69_0007_MUS_11312_0115_low.jpg"
"43.529742";"5.447427";10917;"Rébecca donnant à boire à Eliezer";"Musée Granet (Aix-en-Provence)";"Pignoni Simone";"attribué à";"17e";"folder_0003/folder_0010/elem_0187/FR13_0001_MUS_010917_0050_low.jpg"
"48.390394";"-4.486076";10918;"Le Miracle de la broderie";"Musée des Beaux-Arts (Brest)";"Pignoni Simone";"de";"17e";"folder_0001/folder_0120/elem_0152/FR29_0004_MUS_6991_0014_low.jpg"
"49.2922476";"1.4747595";25966;"Sainte Catherine";"Archevêché (Rouen)";"Pignoni Simone";"de";"17e";"folder_0002/folder_0018/elem_0091/FR76_0007_REL_UK_25966_0015_low.jpg"
"49.6288218";"-1.6188109";10919;"Judith saisissant l'épée d'Holopherne";"Musée Thomas Henry (Cherbourg)";"Pignoni Simone";"de";"17e";"folder_0001/folder_0248/elem_0081/FR50_0002_MUS_83513_0007_low.jpg"
"48.693444";"6.182247";10920;"L'Enlèvement de Proserpine";"Musée des Beaux-Arts (Nancy)";"Pignoni Simone";"de";"17e";"folder_0004/folder_0005/elem_0179/FR54_0001_MUS_10920_0021_low.jpg"
"43.949317";"4.805528";31645;"Une sainte martyre (sainte Christine ?)";"Musée Calvet (Avignon)";"Pignoni Simone";"atelier de";"17e";"folder_0004/folder_0005/elem_0126/FR84_0002_MUS_31645_0129_low.jpg"
"43.062951";"0.145842";10921;"La Vierge adorant l'Enfant";"Musée Saliès (Bagnères-de-Bigorre)";"Pignoni Simone";"attribué à";"17e";"folder_0003/folder_0244/elem_0127/FR65_0002_MUS_10921_0002_low.jpg"
"48.860591";"2.337582";21291;"Sainte Praxède";"Musée du Louvre (Paris)";"Pignoni Simone";;"17e";"folder_0003/folder_0117/elem_0028/FR75_0002_MUS_21291_0098_low.jpg"
"48.856852";"2.333781";136780;"Enfant ressuscité par saint Philippe Benizzi";"Ecole nationale supérieure des beaux-arts (Paris)";"Pils Isidore";"copié par";"19e";
"45.0682282";"4.831973";27799;"La Salle du change à Pérouse";"Château-Musée (Tournon-sur-Rhône)";"Pinelli";"de";"19e";"folder_0003/folder_0242/elem_0123/FR07_0002_MUS_27799_0008_low.jpg"
"48.863156";"2.333511";30777;"Etude de botanique";"Musée des Arts décoratifs (Paris)";"Pini Girolamo";"de";"17e";"folder_0003/folder_0181/elem_0203/FR75_0019_30777_0073_low.jpg"
"48.863156";"2.333511";30776;"Etude de botanique";"Musée des Arts décoratifs (Paris)";"Pini Girolamo";"de";"17e";"folder_0003/folder_0181/elem_0202/FR75_0019_30776_0075_low.jpg"
"48.863156";"2.333511";30778;"Etude de botanique";"Musée des Arts décoratifs (Paris)";"Pini Girolamo";"de";"17e";"folder_0003/folder_0181/elem_0204/FR75_0019_30778_0074_low.jpg"
"45.564601";"5.917781";96937;"Portrait de collectionneur / Portrait d'homme (titre d'usage)";"Musée des Beaux-Arts (Chambéry)";"Pino Paolo";"attribué à";"16e";"folder_0003/folder_0010/elem_0090/FR73_0001_MUS_096937_0406_low.jpg"
"48.856852";"2.333781";136852;"La messe de Bolsena";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinta Henri Ludovic Marius";"copié par";"19e";
"48.856852";"2.333781";260579;"La Mort de san Berdardino, copie d'après Pinturicchio";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinturicchio Bernardino";"copié d'après";"20e";"folder_0006/folder_0008/elem_0093/Dupas_mort_de_san_Bernardino_Pinturicchio_low.jpg"
"48.860591";"2.337582";22959;"La Vierge et l'Enfant entre saint Jérôme (?) et saint Grégoire le grand";"Musée du Louvre (Paris)";"Pinturicchio Bernardino";"de";"16e";"folder_0003/folder_0117/elem_0195/FR75_0002_MUS_22959_0265_low.jpg"
"48.875438";"2.31052";14430;"La Vierge et l'Enfant au chardonneret";"Musée Jacquemart-André (Paris)";"Pinturicchio Bernardino";"atelier de";"16e";"folder_0003/folder_0126/elem_0157/FR75_0006_MUS_14430_0035_low.jpg"
"48.856852";"2.333781";260956;"La rhétorique";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinturicchio Bernardino";"copié d'après";"19e";
"48.856852";"2.333781";260975;"Saint François d'Assise et sainte Claire entourant la Madone";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinturicchio Bernardino";"copié d'après";"19e";"folder_0006/folder_0009/elem_0008/LAURENT_Copie_Pinturicchio_FNAC_23979_visuel_documentaire_low.jpg"
"41.919229";"8.738635";27866;"L'Adoration des bergers";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Pinturicchio Bernardino";"de";"15e";
"47.478419";"-0.563166";29837;"La Vierge à l'Enfant";"Musée des Beaux-Arts (Angers)";"Pinturicchio Bernardino";"copié d'après";"15e";"folder_0001/folder_0118/elem_0022/FR_49_0001_MUS_20031414_0052_low.jpg"
"48.856852";"2.333781";136980;"Mariage de l'empereur Frédéric avec Éléonore de Portugal";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinturicchio Bernardino";"copié d'après";"19e";
"48.856852";"2.333781";260752;"Exposition du corps de san Bernardino, copie d'après Pinturicchio";"Ecole nationale supérieure des beaux-arts (Paris)";"Pinturicchio Bernardino";"copié d'après";"19e";
"48.259224";"7.45402";261234;"L'Adoration de l'Enfant Jésus, copie d'après Pinturicchio";"Hôtel de Ville (Sélestat)";"Pinturicchio Bernardino";"copié d'après";"19e";"folder_0006/folder_0009/elem_0115/Moulin_copie_Pinturicchio_low.jpg"
"44.562577";"6.085669";10923;"Vieillard se chauffant les mains à un brasero";"Musée des Hautes-Alpes (Gap)";"Piola Domenico";"de";"17e";"folder_0003/folder_0245/elem_0178/FR05_0001_MUS_10923_0005_low.jpg"
"44.0723119";"7.166469";24717;"Déposition de croix";"Eglise Saint-Jacques-de-la-Bolline (Valdeblore)";"Piola Domenico";"entourage de";"17e";"folder_0003/folder_0142/elem_0243/FR75_0001_MED_024717_190_low.jpg"
"49.2922476";"1.4747595";26110;"Laban cherchant ses idoles dans les bagages de Jacob";"Archevêché (Rouen)";"Piola Domenico";"atelier de";"17e";
"49.443232";"1.099971";22231;"Anamorphose au Rubens";"Musée des Beaux-Arts (Rouen)";"Piola Domenico";"attribué à";"17e";"folder_0001/folder_0250/elem_0116/FR76_0006_MUS_9754102_0071_low.jpg"
"45.764043";"4.835659";10924;"La Vierge et l'Enfant avec saint Jérôme";"Musée des Beaux-Arts (Lyon)";"Piola Domenico";"atelier de";"17e";"folder_0003/folder_0214/elem_0215/FR69_0007_MUS_10924_0020_low.jpg"
"46.0353136";"4.0681313";10925;"La Sainte Famille avec le petit saint Jean- Baptiste";"Musée Joseph Déchelette (Roanne)";"Piola Domenico";"attribué à";"17e";"folder_0003/folder_0243/elem_0070/FR42_0004_MUS_10925_0003_low.jpg"
"41.765437";"9.138079";104304;"La Vierge du Rosaire";"Eglise paroissiale Saint-Georges (Quenza)";"Piola Domenico";"copié d'après";"18e";"folder_0004/folder_0090/elem_0034/FR2A_0002_REL_104304_0030_low.jpg"
"42.696838";"9.450339";26532;"L'intercession de la Vierge, saint Joseph et saint François auprès de la Trinité pour les âmes du Purgatoire";"Eglise Saint-Jean-Baptiste (Bastia)";"Piola Domenico";"attribué à";"17e";"folder_0004/folder_0087/elem_0220/FR2B_0001_REL_26532_0133_low.jpg"
"42.696838";"9.450339";26531;"La Donation du rosaire à Saint Dominique et la donation du cordon à Saint François";"Eglise Saint-Jean-Baptiste (Bastia)";"Piola Domenico";"attribué à";"17e";"folder_0004/folder_0087/elem_0219/FR2B_0001_REL_26531_0132_low.jpg"
"48.894533";"2.40963";25813;"Saint Sébastien soigné par Irène";"Mairie (anciennement église Saint-Germain) (Pantin)";"Piola Paolo Gerolamo";"attribué à";"17e";"folder_0003/folder_0244/elem_0164/FR75_0001_MED_25813_0349_low.jpg"
"48.172402";"6.449403";16544;"Suzanne et les vieillards";"Musée départemental d'Art ancien et contemporain (Epinal)";"Piola Paolo Gerolamo";"attribué à";"18e";"folder_0004/folder_0009/elem_0049/FR88_0003_MUS_16544_0008_low.jpg"
"47.089535";"5.489201";20659;"La Grande galerie des statues";"Musée des Beaux-Arts (Dole)";"Piranesi Giovanni Battista";"copié d'après";"18e";"folder_0004/folder_0016/elem_0083/FR39_0001_MUS_20659_0067_low.jpg"
"47.321625";"5.042354";14157;"La Vierge allaitant l' Enfant entre saint Pierre et saint François d'Assise";"Musée des Beaux-Arts (Dijon)";"Pires de Évora Álvaro";"de";"15e";"folder_0003/folder_0006/elem_0227/FR21_0003_MUS_014157_0117_low.jpg"
"43.949317";"4.805528";26503;"Saint diacre (Laurent?)";"Musée du Petit Palais (Avignon)";"Pires de Évora Álvaro";"de";"15e";"folder_0003/folder_0250/elem_0209/FR84_0001_MUS_26503_0354_low.jpg"
"48.860591";"2.337582";22751;"Saint Jérôme lisant";"Musée du Louvre (Paris)";"Pires de Évora Álvaro";"attribué à";"15e";"folder_0003/folder_0117/elem_0098/FR75_0002_MUS_22751_0168_low.jpg"
"48.860591";"2.337582";22958;"Portrait d'une princesse de la Maison d'Este";"Musée du Louvre (Paris)";"Pisanello";"de";"15e";"folder_0003/folder_0117/elem_0194/FR75_0002_MUS_22958_0264_low.jpg"
"47.478419";"-0.563166";29822;"La Vierge et l'enfant Jésus";"Musée des Beaux-Arts (Angers)";"Pisano Francesco";"de";"14e";"folder_0001/folder_0118/elem_0027/FR_49_0001_MUS_MBA1149_0037_low.jpg"
"47.218371";"-1.553621";30137;"Une Sainte";"Musée d'arts de Nantes";"Pisano Niccolò";"attribué à";"16e";"folder_0002/folder_0016/elem_0082/FR44_0001_MUS_UK_30137_Inv236_0357_low.jpg"
"49.19385";"2.48519";11575;"La Vierge et l'Enfant en trône entre saint François, saint Antoine et deux donateurs";"Musée Condé (Chantilly)";"Pisano Niccolò";"de";"16e";"folder_0004/folder_0141/elem_0239/FR60_0002_MUS_11575_0129_low.jpg"
"43.344233";"3.215795";25922;"Saint François d'Assise";"Musée des Beaux-Arts (Béziers)";"Pisano Niccolò";"de";"16e";"folder_0004/folder_0082/elem_0211/FR34_0004_MUS_25922_0002_low.jpg"
"41.919229";"8.738635";140565;"Sainte Famille";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Pisano Niccolò";"de";"16e";"folder_0004/folder_0078/elem_0183/FR2A_0003_MUS_140565_0166_low.jpg"
"48.860591";"2.337582";12280;"La Sainte Famille avec le petit saint Jean-Baptiste, entre saint Paul et sainte Ursule";"Musée du Louvre (Paris)";"Pisbolica";"de";"16e";"folder_0003/folder_0116/elem_0213/FR75_0002_MUS_12280_0033_low.jpg"
"48.883049";"2.307696";23282;"SAINT SEBASTIEN ET SAINT BERNARD EN EVEQUE";"Musée Jean-Jacques Henner (Paris)";"Pitati Bonifazio de";"d'après";"19e";
"49.182863";"-0.370679";23780;"Le mauvais riche";"Musée des Beaux-Arts (Caen)";"Pitati Bonifazio de'";"copié d'après";"19e";
"44.8375405";"-0.578247";24908;"Le Repos pendant la fuite en Egypte";"Cathédrale Saint-André (Bordeaux)";"Pitati Bonifazio de'";"anciennement attribué à";"16e";
"47.902964";"1.909251";12125;"Le Christ bénissant entre la Vierge et saint Marc";"Musée des Beaux-Arts (Orléans)";"Pitati Bonifazio de'";"de";"16e";"folder_0001/folder_0123/elem_0065/FR45_0011_MUS_1113_0035_low.jpg"
"50.630639";"3.062467";11797;"Esther devant Assuérus";"Palais des Beaux-Arts (Lille)";"Pitati Bonifazio de'";"de";"16e";"folder_0001/folder_0118/elem_0150/FR_59_0002_MUS_P36_0057_low.jpg"
"48.860591";"2.337582";23411;"La Sainte Famille avec saint François d'Assise, saint Antoine abbé, sainte Marie-Madeleine, le petit saint Jean-Baptiste et sainte Élisabeth";"Musée du Louvre (Paris)";"Pitati Bonifazio de'";"de";"16e";"folder_0003/folder_0118/elem_0082/FR75_0002_MUS_23411_0402_low.jpg"
"47.320941";"5.042226";21896;"Moïse frappant le rocher";"Musée Magnin (Dijon)";"Pitati Bonifazio de'";"atelier de";"16e";"folder_0003/folder_0008/elem_0145/FR21_0001_MUS_UK_021896_0133_low.jpg"
"45.194985";"5.732257";11781;"Jésus et la Samaritaine";"Musée de Grenoble";"Pitati Bonifazio de'";"attribué à";"16e";"folder_0003/folder_0013/elem_0176/FR38_0001_MUS_011781_0037_low.jpg"
"47.320941";"5.042226";21897;"La Justice de Trajan";"Musée Magnin (Dijon)";"Pitati Bonifazio de'";"atelier de";"16e";"folder_0003/folder_0008/elem_0146/FR21_0001_MUS_UK_021897_0134_low.jpg"
"48.860591";"2.337582";12253;"La Résurrection de Lazare";"Musée du Louvre (Paris)";"Pitati Bonifazio de'";"atelier de";"16e";"folder_0003/folder_0116/elem_0204/FR75_0002_MUS_12253_0024_low.jpg"
"48.856852";"2.333781";136979;"Moïse sauvé des eaux";"Ecole nationale supérieure des beaux-arts (Paris)";"Pitati Bonifazio de'";"copié d'après";"19e";
"43.296482";"5.36978";24069;"Vierge et Enfant entourés de saints";"Musée des Beaux-Arts (Marseille)";"Pitati Bonifazio de'";"copié d'après";"non précisé";"folder_0004/folder_0092/elem_0158/FR13_0009_MUS_24069_0076_low.jpg"
"48.2973451";"4.0744009";22333;"La Christ Sauveur du monde";"Musée d'Art, d'Archéologie et de Sciences naturelles (Troyes)";"Pitati Bonifazio de'";"attribué à";"16e";"folder_0001/folder_0247/elem_0150/FR10_0001_MUS_83513_0017_low.jpg"
"48.897267";"2.106434";12252;"La Femme adultère";"Eglise Saint-Wandrille (Le Pecq)";"Pitati Bonifazio de'";"copié d'après";"16e";"folder_0004/folder_0044/elem_0057/FR78_0005_REL_12252_0002_low.jpg"
"43.529742";"5.447427";10926;"Scène populaire : homme à cheval discutant avec des paysans";"Musée Granet (Aix-en-Provence)";"Pitocchi Matteo de'";"de";"17e";"folder_0003/folder_0010/elem_0188/FR13_0001_MUS_010926_0051_low.jpg"
"43.529742";"5.447427";10927;"Scène populaire libertine";"Musée Granet (Aix-en-Provence)";"Pitocchi Matteo de'";"de";"17e";"folder_0003/folder_0010/elem_0189/FR13_0001_MUS_010927_0052_low.jpg"
"47.321625";"5.042354";10928;"Halte de bohémiens au couple de chanteurs";"Musée des Beaux-Arts (Dijon)";"Pitocchi Matteo de'";"attribué à";"17e";"folder_0003/folder_0006/elem_0120/FR21_0003_MUS_010928_0010_low.jpg"
"45.564601";"5.917781";20972;"Tête de vieillard";"Musée des Beaux-Arts (Chambéry)";"Pitocchi Matteo de'";"attribué à";"17e";"folder_0003/folder_0009/elem_0200/FR73_0001_MUS_020972_0266_low.jpg"
"49.443232";"1.099971";10932;"Farce du curé Arlotto";"Musée des Beaux-Arts (Rouen)";"Pitocchi Matteo de'";"de";"17e";"folder_0001/folder_0250/elem_0119/FR76_0006_MUS_9754106_0074_low.jpg"
"47.321625";"5.042354";10929;"Halte de bohémiens au couple de danseurs";"Musée des Beaux-Arts (Dijon)";"Pitocchi Matteo de'";"attribué à";"17e";"folder_0003/folder_0006/elem_0122/FR21_0003_MUS_010929_0012_low.jpg"
"48.693444";"6.182247";28166;"Paysage avec abreuvoir, personnages et mulets";"Musée des Beaux-Arts (Nancy)";"Pitocchi Matteo de'";"attribué à";"17e";"folder_0004/folder_0006/elem_0037/FR54_0001_MUS_28166_0129_low.jpg"
"43.694535";"7.248961";10934;"L'Ange chasse Adam et Eve du paradis";"Musée des beaux-arts Jules Chéret (Nice)";"Pittoni Francesco";"de";"17e";"folder_0003/folder_0245/elem_0242/FR06_0005_MUS_10934_0011_low.jpg"
"43.694535";"7.248961";10933;"La création d'Eve";"Musée des beaux-arts Jules Chéret (Nice)";"Pittoni Francesco";"de";"17e";"folder_0003/folder_0245/elem_0241/FR06_0005_MUS_10933_0010_low.jpg"
"49.834991";"3.907835";25917;"La Nativité";"Eglise Notre-Dame (Vervins)";"Pittoni Giovanni Battista";"copié d'après";"18e";"folder_0004/folder_0151/elem_0078/FR02_0005_REL_25917_0011_low.jpg"
"49.582189";"3.000473";25919;"L'Adoration des Mages";"Cathédrale Notre-Dame (Noyon)";"Pittoni Giovanni Battista";"d'après";"18e";"folder_0002/folder_0151/elem_0085/FR60_0010_REL_UK_25919_0011_low.jpg"
"44.838946";"-0.581712";13151;"Hadrien essayant de contraindre saint Eustache à adorer la statue de Jupiter";"Musée des Beaux-Arts (Bordeaux)";"Pittoni Giovanni Battista";"attribué à";"18e";"folder_0004/folder_0019/elem_0249/FR33_0001_MUS_13151_0073_low.jpg"
"47.089535";"5.489201";20658;"Retour de Guerrier / Le sacrifice de Polyxène au pied du tombeau d'Achille";"Musée des Beaux-Arts (Dole)";"Pittoni Giovanni Battista";"attribué à";"18e";"folder_0004/folder_0016/elem_0082/FR39_0001_MUS_20658_0068_low.jpg"
"48.860591";"2.337582";22955;"La Continence de Scipion";"Musée du Louvre (Paris)";"Pittoni Giovanni Battista";"de";"18e";"folder_0003/folder_0117/elem_0191/FR75_0002_MUS_22955_0261_low.jpg"
"48.860591";"2.337582";22957;"Le Christ donnant les clefs du Paradis à Saint Pierre";"Musée du Louvre (Paris)";"Pittoni Giovanni Battista";"de";"18e";"folder_0003/folder_0117/elem_0193/FR75_0002_MUS_22957_0263_low.jpg"
"49.582189";"3.000473";25918;"La Nativité";"Cathédrale Notre-Dame (Noyon)";"Pittoni Giovanni Battista";"d'après";"18e";"folder_0004/folder_0151/elem_0072/FR60_0010_REL_25918_0112_low.jpg"
"43.296482";"5.36978";24080;"David devant l'Arche";"Musée des Beaux-Arts (Marseille)";"Pittoni Giovanni Battista";"attribué à";"18e";"folder_0004/folder_0092/elem_0162/FR13_0009_MUS_24080_0080_low.jpg"
"44.838946";"-0.581712";23602;"Eliezer et Rebecca";"Musée des Beaux-Arts (Bordeaux)";"Pittoni Giovanni Battista";"attribué à";"18e";"folder_0004/folder_0020/elem_0032/FR33_0001_MUS_23602_0106_low.jpg"
"49.890531";"2.295477";229858;"Sacrifice d'Isaac";"Musée de Picardie (Amiens)";"Pittoni Giovanni Battista";;"non précisé";"folder_0004/folder_0141/elem_0141/FR80_0001_MUS_229858_0165_low.jpg"
"48.869699";"2.349871";25592;"La Sainte Famille";"Eglise Notre-Dame-de-Bonne-Nouvelle (Paris)";"Pittoni Giovanni Battista";"atelier de";"18e";"folder_0003/folder_0240/elem_0230/FR75_0032_MED_25592_0311_low.jpg"
"48.860591";"2.337582";22954;"Tombeau allégorique de l'archevêque John Tillotson (1630-1694)";"Musée du Louvre (Paris)";"Pittoni Giovanni Battista";"de";"18e";"folder_0003/folder_0117/elem_0190/FR75_0002_MUS_22954_0260_low.jpg"
"47.3952904";"0.6946204";26039;"La Remise des clefs à saint Pierre";"Musée des Beaux-Arts (Tours)";"Pittoni Giovanni Battista";"copié d'après";"18e";"folder_0001/folder_0122/elem_0169/FR37_0015_MUS_1874523_0101_low.jpg"
"48.860591";"2.337582";22956;"Polyxène devant le tombeau d'Achille";"Musée du Louvre (Paris)";"Pittoni Giovanni Battista";"de";"18e";"folder_0003/folder_0117/elem_0192/FR75_0002_MUS_22956_0262_low.jpg"
"48.860591";"2.337582";22512;"Suzanne et les vieillards";"Musée du Louvre (Paris)";"Pittoni Giovanni Battista";"de";"18e";"folder_0003/folder_0117/elem_0069/FR75_0002_MUS_22512_0139_low.jpg"
"47.997542";"-4.097899";25094;"La Nativité";"Musée des Beaux-Arts (Quimper)";"Pittoni Giovanni Battista";"de";"18e";"folder_0001/folder_0121/elem_0018/FR29_0025_MUS_8731371_0037_low.jpg"
"48.87746";"2.706167";131307;"L'Adoration des Mages";"Eglise Notre-Dame-des-Ardents et Saint-Pierre (Lagny-sur-Marne)";"Pittoni Giovanni Battista";"d'après";"18e";"folder_0002/folder_0148/elem_0161/FR77_0001_REL_UK_131307_0032_low.jpg"
"48.875438";"2.31052";14327;"Saint évêque sur un trône";"Musée Jacquemart-André (Paris)";"Pizzolo Nicolò";"attribué à";"15e";"folder_0003/folder_0126/elem_0151/FR75_0006_MUS_14327_0029_low.jpg"
"43.946208";"7.184087";141652;"Adoration des Bergers";"Eglise Saint-Martin (La Tour)";"Planeta Guillaume ere moitié du";"de";"17e";"folder_0003/folder_0244/elem_0056/FR06_0007_REL_141652_0020_low.jpg"
"44.05362";"7.253619";141655;"Couronnement de la Vierge entre saint Joseph, saint Michel et un donateur";"Eglise paroissiale Saint-Michel (Venanson)";"Planeta Guillaume ere moitié du";"de";"17e";"folder_0003/folder_0244/elem_0057/FR06_0007_REL_141655_0021_low.jpg"
"48.856852";"2.333781";136977;"Le retour de l'enfant prodigue";"Ecole nationale supérieure des beaux-arts (Paris)";"Plantet Hippolyte";"copié par";"19e";
"48.00611";"0.199556";10935;"L'Amour réveillant un enfant endormi";"Musée de Tessé (Le Mans)";"Podestà Giovanni Andrea";"attribué à";"17e";"folder_0001/folder_0119/elem_0199/FR_72_0002_MUS_10204_0005_low.jpg"
"48.856852";"2.333781";136868;"Tête de vieillard";"Ecole nationale supérieure des beaux-arts (Paris)";"Poirson Maurice";"attribué à";"non précisé";
"41.919229";"8.738635";131875;"Femme et enfant dans un intérieur avec fruits et légumes";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Polazzo Francesco";"attribué à";"18e";"folder_0004/folder_0082/elem_0135/FR2A_0003_MUS_131875_0475_low.jpg"
"42.309409";"9.149022";27480;"Marchande de poissons";"Musée de la Corse (Corte)";"Polazzo Francesco";"attribué à";"18e";"folder_0004/folder_0086/elem_0196/FR2B_0003_MUS_27480_0020_low.jpg"
"48.693444";"6.182247";28220;"Place de la Santissima Annunziata à Florence";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0055/FR54_0001_MUS_28220_0147_low.jpg"
"48.693444";"6.182247";28219;"Place du Dôme à Pise";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0054/FR54_0001_MUS_28219_0146_low.jpg"
"48.693444";"6.182247";28213;"Paysage avec ruines, colonnade et badauds devant une estrade";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0048/FR54_0001_MUS_28213_0140_low.jpg"
"48.693444";"6.182247";28214;"Paysage avec ruines, colonnade et bateaux";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0049/FR54_0001_MUS_28214_0141_low.jpg"
"48.693444";"6.182247";28216;"Portique en ruine avec le martyre de saint Sébastien";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0051/FR54_0001_MUS_28216_0143_low.jpg"
"48.693444";"6.182247";28221;"La Danse rustique";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"genre de";"18e";"folder_0004/folder_0006/elem_0056/FR54_0001_MUS_28221_0148_low.jpg"
"48.693444";"6.182247";28218;"Place du Palais ducal à Florence";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0053/FR54_0001_MUS_28218_0145_low.jpg"
"48.693444";"6.182247";28217;"Portique en ruine avec le martyre de saint Barthélemy";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0052/FR54_0001_MUS_28217_0144_low.jpg"
"48.693444";"6.182247";28181;"Fantaisie d'architecture en ruine avec l'enlèvement des Sabines";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0042/FR54_0001_MUS_28181_0134_low.jpg"
"48.693444";"6.182247";28179;"Fantaisie d'architecture en ruine avec la naissance de Vénus";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0041/FR54_0001_MUS_28179_0133_low.jpg"
"48.693444";"6.182247";28183;"Fantaisie d'architecture en ruine avec Bellérophon frappant la chimère";"Musée des Beaux-Arts (Nancy)";"Poli Gherardo";"de";"18e";"folder_0004/folder_0006/elem_0043/FR54_0001_MUS_28183_0135_low.jpg"
